Year,Series,Team,Player,W_FG,W_FGA,W_3P,W_eFG%,L_FG,L_FGA,L_3P,L_eFG%,rel_WL_eFG%,W_G,L_G
2020,2020_nba_finals_heat_vs_lakers,LAL,Dwight Howard,4.0,5.0,1.0,0.9,2.0,3.0,0.0,0.667,0.233,4.0,2.0
2020,2020_nba_finals_heat_vs_lakers,MIA,Andre Iguodala,1.0,4.0,0.0,0.25,7.0,15.0,3.0,0.567,-0.317,2.0,4.0
2020,2020_nba_finals_heat_vs_lakers,MIA,Meyers Leonard,3.0,3.0,1.0,1.167,2.0,3.0,1.0,0.833,0.334,1.0,1.0
2020,2020_nba_finals_heat_vs_lakers,LAL,Quinn Cook,1.0,2.0,1.0,0.75,0.0,0.0,0.0,,0.0,2.0,0.0
2020,2020_nba_finals_heat_vs_lakers,MIA,Solomon Hill,1.0,1.0,1.0,1.5,4.0,8.0,1.0,0.562,0.938,1.0,3.0
2020,2020_nba_finals_heat_vs_lakers,LAL,Jared Dudley,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0
2020,2020_nba_finals_heat_vs_lakers,MIA,Goran Dragić,0.0,0.0,0.0,,5.0,16.0,0.0,0.312,0.0,0.0,2.0
2020,2020_nba_finals_heat_vs_lakers,LAL,J.R. Smith,0.0,0.0,0.0,,1.0,3.0,1.0,0.5,0.0,2.0,1.0
2020,2020_nba_finals_heat_vs_lakers,MIA,Derrick Jones Jr.,0.0,0.0,0.0,,1.0,2.0,0.0,0.5,0.0,1.0,3.0
2019,2019_nba_finals_warriors_vs_raptors,TOR,Kawhi Leonard,32.0,69.0,11.0,0.543,17.0,44.0,4.0,0.432,0.111,4.0,2.0
2019,2019_nba_finals_warriors_vs_raptors,TOR,Pascal Siakam,38.0,64.0,5.0,0.633,11.0,33.0,0.0,0.333,0.3,4.0,2.0
2019,2019_nba_finals_warriors_vs_raptors,TOR,Kyle Lowry,22.0,53.0,10.0,0.509,12.0,27.0,4.0,0.519,-0.01,4.0,2.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Stephen Curry,16.0,40.0,8.0,0.5,37.0,88.0,15.0,0.506,-0.006,2.0,4.0
2019,2019_nba_finals_warriors_vs_raptors,TOR,Fred VanVleet,18.0,39.0,11.0,0.603,10.0,24.0,5.0,0.521,0.082,4.0,2.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Klay Thompson,19.0,38.0,11.0,0.645,27.0,47.0,13.0,0.713,-0.068,2.0,3.0
2019,2019_nba_finals_warriors_vs_raptors,TOR,Serge Ibaka,20.0,35.0,1.0,0.586,8.0,15.0,1.0,0.567,0.019,4.0,2.0
2019,2019_nba_finals_warriors_vs_raptors,TOR,Marc Gasol,15.0,34.0,4.0,0.5,6.0,13.0,2.0,0.538,-0.038,4.0,2.0
2019,2019_nba_finals_warriors_vs_raptors,TOR,Danny Green,11.0,27.0,10.0,0.593,5.0,14.0,2.0,0.429,0.164,4.0,2.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Draymond Green,10.0,21.0,2.0,0.524,16.0,39.0,3.0,0.449,0.075,2.0,4.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,DeMarcus Cousins,9.0,16.0,2.0,0.625,8.0,24.0,0.0,0.333,0.292,2.0,4.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Andre Iguodala,5.0,15.0,3.0,0.433,17.0,36.0,5.0,0.542,-0.109,2.0,4.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Quinn Cook,4.0,8.0,4.0,0.75,7.0,21.0,1.0,0.357,0.393,2.0,4.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Shaun Livingston,2.0,6.0,0.0,0.333,8.0,18.0,0.0,0.444,-0.111,2.0,4.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Kevin Durant,3.0,5.0,3.0,0.9,0.0,0.0,0.0,,0.0,1.0,0.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Kevon Looney,2.0,4.0,0.0,0.5,12.0,20.0,0.0,0.6,-0.1,2.0,3.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Jonas Jerebko,1.0,4.0,0.0,0.25,3.0,10.0,3.0,0.45,-0.2,1.0,3.0
2019,2019_nba_finals_warriors_vs_raptors,TOR,Norman Powell,0.0,4.0,0.0,0.0,4.0,9.0,1.0,0.5,-0.5,4.0,2.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Alfonzo McKinnie,1.0,3.0,0.0,0.333,4.0,13.0,3.0,0.423,-0.09,2.0,4.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Andrew Bogut,3.0,3.0,0.0,1.0,3.0,5.0,0.0,0.6,0.4,2.0,3.0
2019,2019_nba_finals_warriors_vs_raptors,TOR,Patrick McCaw,1.0,2.0,1.0,0.75,0.0,0.0,0.0,,0.0,3.0,1.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Jordan Bell,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.667,0.333,2.0,2.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Jacob Evans,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,1.0,2.0
2019,2019_nba_finals_warriors_vs_raptors,GSW,Damian Jones,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0
2019,2019_nba_finals_warriors_vs_raptors,TOR,Jeremy Lin,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
2019,2019_nba_finals_warriors_vs_raptors,TOR,Jodie Meeks,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
2019,2019_nba_finals_warriors_vs_raptors,TOR,Malcolm Miller,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,Stephen Curry,37.0,92.0,22.0,0.522,0.0,0.0,0.0,,0.0,4.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,Kevin Durant,40.0,76.0,9.0,0.586,0.0,0.0,0.0,,0.0,4.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,Klay Thompson,24.0,50.0,12.0,0.6,0.0,0.0,0.0,,0.0,4.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,Draymond Green,15.0,29.0,3.0,0.569,0.0,0.0,0.0,,0.0,4.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,JaVale McGee,16.0,20.0,0.0,0.8,0.0,0.0,0.0,,0.0,4.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,Shaun Livingston,13.0,15.0,0.0,0.867,0.0,0.0,0.0,,0.0,4.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,Jordan Bell,10.0,14.0,0.0,0.714,0.0,0.0,0.0,,0.0,4.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,Nick Young,2.0,13.0,1.0,0.192,0.0,0.0,0.0,,0.0,4.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,Andre Iguodala,7.0,12.0,3.0,0.708,0.0,0.0,0.0,,0.0,2.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,Kevon Looney,5.0,7.0,0.0,0.714,0.0,0.0,0.0,,0.0,4.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,David West,3.0,5.0,1.0,0.7,0.0,0.0,0.0,,0.0,4.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,Quinn Cook,1.0,3.0,0.0,0.333,0.0,0.0,0.0,,0.0,2.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,Zaza Pachulia,1.0,3.0,0.0,0.333,0.0,0.0,0.0,,0.0,2.0,0.0
2018,2018_nba_finals_cavaliers_vs_warriors,CLE,LeBron James,0.0,0.0,0.0,,49.0,93.0,6.0,0.559,0.0,0.0,4.0
2018,2018_nba_finals_cavaliers_vs_warriors,CLE,Kevin Love,0.0,0.0,0.0,,26.0,64.0,9.0,0.477,0.0,0.0,4.0
2018,2018_nba_finals_cavaliers_vs_warriors,CLE,J.R. Smith,0.0,0.0,0.0,,13.0,41.0,9.0,0.427,0.0,0.0,4.0
2018,2018_nba_finals_cavaliers_vs_warriors,CLE,George Hill,0.0,0.0,0.0,,10.0,31.0,7.0,0.435,0.0,0.0,4.0
2018,2018_nba_finals_cavaliers_vs_warriors,CLE,Jeff Green,0.0,0.0,0.0,,8.0,28.0,3.0,0.339,0.0,0.0,4.0
2018,2018_nba_finals_cavaliers_vs_warriors,CLE,Rodney Hood,0.0,0.0,0.0,,12.0,27.0,1.0,0.463,0.0,0.0,4.0
2018,2018_nba_finals_cavaliers_vs_warriors,CLE,Tristan Thompson,0.0,0.0,0.0,,13.0,25.0,0.0,0.52,0.0,0.0,4.0
2018,2018_nba_finals_cavaliers_vs_warriors,CLE,Larry Nance Jr.,0.0,0.0,0.0,,9.0,18.0,0.0,0.5,0.0,0.0,4.0
2018,2018_nba_finals_cavaliers_vs_warriors,CLE,Kyle Korver,0.0,0.0,0.0,,1.0,16.0,1.0,0.094,0.0,0.0,4.0
2018,2018_nba_finals_cavaliers_vs_warriors,CLE,Jordan Clarkson,0.0,0.0,0.0,,3.0,13.0,0.0,0.231,0.0,0.0,2.0
2018,2018_nba_finals_cavaliers_vs_warriors,CLE,Cedi Osman,0.0,0.0,0.0,,2.0,5.0,0.0,0.4,0.0,0.0,3.0
2018,2018_nba_finals_cavaliers_vs_warriors,CLE,José Calderón,0.0,0.0,0.0,,2.0,4.0,0.0,0.5,0.0,0.0,3.0
2018,2018_nba_finals_cavaliers_vs_warriors,CLE,Ante Žižić,0.0,0.0,0.0,,3.0,3.0,0.0,1.0,0.0,0.0,3.0
2018,2018_nba_finals_cavaliers_vs_warriors,GSW,Patrick McCaw,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,4.0,0.0
2017,2017_nba_finals_cavaliers_vs_warriors,GSW,Kevin Durant,51.0,86.0,16.0,0.686,9.0,22.0,2.0,0.455,0.231,4.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,GSW,Stephen Curry,36.0,78.0,17.0,0.571,4.0,13.0,2.0,0.385,0.186,4.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,GSW,Klay Thompson,26.0,59.0,13.0,0.551,4.0,11.0,4.0,0.545,0.006,4.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,GSW,Draymond Green,13.0,39.0,6.0,0.41,6.0,16.0,1.0,0.406,0.004,4.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,GSW,Andre Iguodala,16.0,30.0,5.0,0.617,2.0,4.0,0.0,0.5,0.117,4.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,CLE,Kyrie Irving,15.0,27.0,7.0,0.685,43.0,96.0,6.0,0.479,0.206,1.0,4.0
2017,2017_nba_finals_cavaliers_vs_warriors,CLE,LeBron James,11.0,22.0,3.0,0.568,55.0,95.0,9.0,0.626,-0.058,1.0,4.0
2017,2017_nba_finals_cavaliers_vs_warriors,GSW,Shaun Livingston,10.0,21.0,0.0,0.476,5.0,7.0,0.0,0.714,-0.238,4.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,CLE,Kevin Love,7.0,14.0,6.0,0.714,19.0,53.0,6.0,0.415,0.299,1.0,4.0
2017,2017_nba_finals_cavaliers_vs_warriors,GSW,David West,7.0,13.0,0.0,0.538,3.0,4.0,0.0,0.75,-0.212,4.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,GSW,Ian Clark,5.0,12.0,2.0,0.5,2.0,4.0,1.0,0.625,-0.125,3.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,GSW,Zaza Pachulia,5.0,11.0,0.0,0.455,2.0,2.0,0.0,1.0,-0.545,4.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,CLE,J.R. Smith,5.0,10.0,5.0,0.75,15.0,27.0,13.0,0.796,-0.046,1.0,4.0
2017,2017_nba_finals_cavaliers_vs_warriors,GSW,Patrick McCaw,2.0,8.0,0.0,0.25,1.0,3.0,1.0,0.5,-0.25,4.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,GSW,JaVale McGee,3.0,5.0,0.0,0.6,1.0,1.0,0.0,1.0,-0.4,3.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,CLE,Richard Jefferson,2.0,4.0,0.0,0.5,6.0,14.0,1.0,0.464,0.036,1.0,4.0
2017,2017_nba_finals_cavaliers_vs_warriors,CLE,Tristan Thompson,2.0,3.0,0.0,0.667,10.0,19.0,0.0,0.526,0.141,1.0,4.0
2017,2017_nba_finals_cavaliers_vs_warriors,CLE,Deron Williams,2.0,3.0,1.0,0.833,0.0,13.0,0.0,0.0,0.833,1.0,4.0
2017,2017_nba_finals_cavaliers_vs_warriors,GSW,James Michael McAdoo,2.0,3.0,0.0,0.667,0.0,0.0,0.0,,0.0,3.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,GSW,Matt Barnes,1.0,3.0,1.0,0.5,0.0,0.0,0.0,,0.0,4.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,CLE,Kyle Korver,1.0,2.0,1.0,0.75,6.0,17.0,4.0,0.471,0.279,1.0,4.0
2017,2017_nba_finals_cavaliers_vs_warriors,CLE,Iman Shumpert,1.0,1.0,1.0,1.5,3.0,16.0,1.0,0.219,1.281,1.0,4.0
2017,2017_nba_finals_cavaliers_vs_warriors,CLE,Derrick Williams,0.0,1.0,0.0,0.0,2.0,5.0,1.0,0.5,-0.5,1.0,2.0
2017,2017_nba_finals_cavaliers_vs_warriors,CLE,Channing Frye,0.0,0.0,0.0,,1.0,5.0,0.0,0.2,0.0,0.0,1.0
2017,2017_nba_finals_cavaliers_vs_warriors,CLE,Dahntay Jones,0.0,0.0,0.0,,2.0,3.0,1.0,0.833,0.0,1.0,2.0
2017,2017_nba_finals_cavaliers_vs_warriors,CLE,James Jones,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,LeBron James,55.0,107.0,9.0,0.556,27.0,59.0,4.0,0.492,0.064,4.0,3.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,Kyrie Irving,46.0,90.0,12.0,0.578,26.0,64.0,3.0,0.43,0.148,4.0,3.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,Stephen Curry,22.0,51.0,14.0,0.569,28.0,73.0,18.0,0.507,0.062,3.0,4.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,J.R. Smith,20.0,46.0,12.0,0.565,6.0,19.0,4.0,0.421,0.144,4.0,3.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,Draymond Green,18.0,40.0,7.0,0.537,16.0,30.0,6.0,0.633,-0.096,3.0,3.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,Klay Thompson,17.0,39.0,9.0,0.551,30.0,71.0,12.0,0.507,0.044,3.0,4.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,Harrison Barnes,13.0,28.0,4.0,0.536,12.0,43.0,5.0,0.337,0.199,3.0,4.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,Andre Iguodala,12.0,27.0,4.0,0.519,15.0,31.0,3.0,0.532,-0.013,3.0,4.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,Shaun Livingston,14.0,22.0,0.0,0.636,9.0,23.0,0.0,0.391,0.245,3.0,4.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,Richard Jefferson,10.0,20.0,1.0,0.525,6.0,11.0,0.0,0.545,-0.02,4.0,3.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,Tristan Thompson,15.0,18.0,0.0,0.833,13.0,26.0,0.0,0.5,0.333,4.0,3.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,Kevin Love,5.0,17.0,1.0,0.324,12.0,30.0,4.0,0.467,-0.143,3.0,3.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,Iman Shumpert,4.0,14.0,2.0,0.357,3.0,9.0,2.0,0.444,-0.087,4.0,3.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,Leandro Barbosa,10.0,12.0,1.0,0.875,8.0,16.0,4.0,0.625,0.25,2.0,4.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,Andrew Bogut,6.0,11.0,0.0,0.545,2.0,6.0,0.0,0.333,0.212,3.0,2.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,Festus Ezeli,3.0,7.0,0.0,0.429,3.0,13.0,0.0,0.231,0.198,3.0,4.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,Mo Williams,4.0,7.0,1.0,0.643,0.0,5.0,0.0,0.0,0.643,4.0,2.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,Matthew Dellavedova,2.0,6.0,0.0,0.333,3.0,13.0,1.0,0.269,0.064,3.0,3.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,Marreese Speights,1.0,4.0,1.0,0.375,3.0,14.0,3.0,0.321,0.054,3.0,4.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,Ian Clark,3.0,4.0,1.0,0.875,2.0,4.0,2.0,0.75,0.125,2.0,2.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,Timofey Mozgov,1.0,3.0,0.0,0.333,1.0,3.0,0.0,0.333,0.0,3.0,2.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,Dahntay Jones,1.0,2.0,0.0,0.5,1.0,2.0,0.0,0.5,0.0,3.0,3.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,Anderson Varejão,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,Jordan McRae,2.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,Brandon Rush,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0
2016,2016_nba_finals_cavaliers_vs_warriors,GSW,James Michael McAdoo,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,James Jones,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0
2016,2016_nba_finals_cavaliers_vs_warriors,CLE,Channing Frye,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,1.0,3.0
2015,2015_nba_finals_cavaliers_vs_warriors,GSW,Stephen Curry,39.0,79.0,16.0,0.595,15.0,43.0,9.0,0.453,0.142,4.0,2.0
2015,2015_nba_finals_cavaliers_vs_warriors,CLE,LeBron James,25.0,69.0,5.0,0.399,53.0,127.0,8.0,0.449,-0.05,2.0,4.0
2015,2015_nba_finals_cavaliers_vs_warriors,GSW,Andre Iguodala,28.0,54.0,11.0,0.62,9.0,17.0,3.0,0.618,0.002,4.0,2.0
2015,2015_nba_finals_cavaliers_vs_warriors,GSW,Draymond Green,20.0,46.0,4.0,0.478,4.0,17.0,1.0,0.265,0.213,4.0,2.0
2015,2015_nba_finals_cavaliers_vs_warriors,GSW,Klay Thompson,16.0,44.0,6.0,0.432,20.0,44.0,6.0,0.523,-0.091,4.0,2.0
2015,2015_nba_finals_cavaliers_vs_warriors,GSW,Harrison Barnes,14.0,33.0,8.0,0.545,5.0,18.0,0.0,0.278,0.267,4.0,2.0
2015,2015_nba_finals_cavaliers_vs_warriors,CLE,Matthew Dellavedova,10.0,27.0,3.0,0.426,5.0,26.0,3.0,0.25,0.176,2.0,4.0
2015,2015_nba_finals_cavaliers_vs_warriors,CLE,J.R. Smith,9.0,22.0,4.0,0.5,15.0,55.0,11.0,0.373,0.127,2.0,4.0
2015,2015_nba_finals_cavaliers_vs_warriors,GSW,Shaun Livingston,9.0,19.0,0.0,0.474,3.0,6.0,0.0,0.5,-0.026,4.0,2.0
2015,2015_nba_finals_cavaliers_vs_warriors,GSW,Leandro Barbosa,8.0,17.0,2.0,0.529,4.0,9.0,1.0,0.5,0.029,4.0,2.0
2015,2015_nba_finals_cavaliers_vs_warriors,CLE,Timofey Mozgov,8.0,14.0,0.0,0.571,19.0,35.0,0.0,0.543,0.028,2.0,4.0
2015,2015_nba_finals_cavaliers_vs_warriors,CLE,Iman Shumpert,3.0,13.0,2.0,0.308,8.0,30.0,6.0,0.367,-0.059,2.0,4.0
2015,2015_nba_finals_cavaliers_vs_warriors,CLE,Tristan Thompson,4.0,11.0,0.0,0.364,20.0,37.0,0.0,0.541,-0.177,2.0,4.0
2015,2015_nba_finals_cavaliers_vs_warriors,GSW,David Lee,4.0,11.0,0.0,0.364,4.0,4.0,0.0,1.0,-0.636,3.0,1.0
2015,2015_nba_finals_cavaliers_vs_warriors,GSW,Marreese Speights,4.0,10.0,0.0,0.4,0.0,3.0,0.0,0.0,0.4,2.0,1.0
2015,2015_nba_finals_cavaliers_vs_warriors,CLE,James Jones,5.0,9.0,4.0,0.778,1.0,10.0,0.0,0.1,0.678,2.0,4.0
2015,2015_nba_finals_cavaliers_vs_warriors,GSW,Festus Ezeli,4.0,7.0,0.0,0.571,3.0,8.0,0.0,0.375,0.196,3.0,2.0
2015,2015_nba_finals_cavaliers_vs_warriors,GSW,Andrew Bogut,2.0,5.0,0.0,0.4,2.0,4.0,0.0,0.5,-0.1,2.0,2.0
2015,2015_nba_finals_cavaliers_vs_warriors,CLE,Mike Miller,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.5,-1.5,2.0,3.0
2015,2015_nba_finals_cavaliers_vs_warriors,CLE,Kyrie Irving,0.0,0.0,0.0,,10.0,22.0,2.0,0.5,0.0,0.0,1.0
2015,2015_nba_finals_cavaliers_vs_warriors,CLE,Kendrick Perkins,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2015,2015_nba_finals_cavaliers_vs_warriors,CLE,Joe Harris,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0
2015,2015_nba_finals_cavaliers_vs_warriors,GSW,James Michael McAdoo,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
2015,2015_nba_finals_cavaliers_vs_warriors,GSW,Justin Holiday,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
2014,2014_nba_finals_heat_vs_spurs,SAS,Tony Parker,27.0,58.0,3.0,0.491,8.0,15.0,2.0,0.6,-0.109,4.0,1.0
2014,2014_nba_finals_heat_vs_spurs,SAS,Kawhi Leonard,27.0,40.0,9.0,0.787,3.0,9.0,2.0,0.444,0.343,4.0,1.0
2014,2014_nba_finals_heat_vs_spurs,SAS,Tim Duncan,22.0,37.0,0.0,0.595,7.0,14.0,0.0,0.5,0.095,4.0,1.0
2014,2014_nba_finals_heat_vs_spurs,SAS,Manu Ginóbili,17.0,33.0,8.0,0.636,7.0,15.0,2.0,0.533,0.103,4.0,1.0
2014,2014_nba_finals_heat_vs_spurs,SAS,Patty Mills,16.0,28.0,11.0,0.768,3.0,7.0,2.0,0.571,0.197,4.0,1.0
2014,2014_nba_finals_heat_vs_spurs,SAS,Danny Green,14.0,27.0,7.0,0.648,3.0,5.0,2.0,0.8,-0.152,4.0,1.0
2014,2014_nba_finals_heat_vs_spurs,SAS,Boris Diaw,9.0,24.0,2.0,0.417,3.0,9.0,1.0,0.389,0.028,4.0,1.0
2014,2014_nba_finals_heat_vs_spurs,MIA,LeBron James,14.0,22.0,3.0,0.705,38.0,69.0,11.0,0.63,0.075,1.0,4.0
2014,2014_nba_finals_heat_vs_spurs,SAS,Tiago Splitter,11.0,14.0,0.0,0.786,1.0,3.0,0.0,0.333,0.453,4.0,1.0
2014,2014_nba_finals_heat_vs_spurs,SAS,Marco Belinelli,7.0,12.0,3.0,0.708,1.0,5.0,1.0,0.3,0.408,4.0,1.0
2014,2014_nba_finals_heat_vs_spurs,MIA,Chris Bosh,6.0,11.0,1.0,0.591,22.0,40.0,4.0,0.6,-0.009,1.0,4.0
2014,2014_nba_finals_heat_vs_spurs,MIA,Dwyane Wade,5.0,9.0,0.0,0.556,23.0,55.0,2.0,0.436,0.12,1.0,4.0
2014,2014_nba_finals_heat_vs_spurs,MIA,Rashard Lewis,5.0,9.0,3.0,0.722,11.0,23.0,7.0,0.63,0.092,1.0,4.0
2014,2014_nba_finals_heat_vs_spurs,MIA,Ray Allen,4.0,7.0,1.0,0.643,13.0,34.0,8.0,0.5,0.143,1.0,4.0
2014,2014_nba_finals_heat_vs_spurs,MIA,Mario Chalmers,2.0,4.0,0.0,0.5,5.0,17.0,1.0,0.324,0.176,1.0,4.0
2014,2014_nba_finals_heat_vs_spurs,MIA,Chris Andersen,1.0,4.0,0.0,0.25,2.0,8.0,0.0,0.25,0.0,1.0,4.0
2014,2014_nba_finals_heat_vs_spurs,SAS,Cory Joseph,1.0,3.0,0.0,0.333,0.0,0.0,0.0,,0.0,3.0,0.0
2014,2014_nba_finals_heat_vs_spurs,MIA,Norris Cole,0.0,2.0,0.0,0.0,6.0,17.0,1.0,0.382,-0.382,1.0,4.0
2014,2014_nba_finals_heat_vs_spurs,MIA,James Jones,0.0,2.0,0.0,0.0,4.0,5.0,3.0,1.1,-1.1,1.0,3.0
2014,2014_nba_finals_heat_vs_spurs,SAS,Aron Baynes,2.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.0
2014,2014_nba_finals_heat_vs_spurs,SAS,Jeff Ayres,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.0
2014,2014_nba_finals_heat_vs_spurs,SAS,Matt Bonner,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,1.0
2014,2014_nba_finals_heat_vs_spurs,MIA,Michael Beasley,0.0,0.0,0.0,,4.0,7.0,0.0,0.571,0.0,0.0,1.0
2014,2014_nba_finals_heat_vs_spurs,MIA,Udonis Haslem,0.0,0.0,0.0,,2.0,5.0,0.0,0.4,0.0,1.0,3.0
2014,2014_nba_finals_heat_vs_spurs,MIA,Toney Douglas,0.0,0.0,0.0,,1.0,4.0,1.0,0.375,0.0,0.0,3.0
2014,2014_nba_finals_heat_vs_spurs,MIA,Shane Battier,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,4.0
2014,2014_nba_finals_heat_vs_spurs,MIA,Greg Oden,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0
2013,2013_nba_finals_spurs_vs_heat,MIA,LeBron James,45.0,91.0,8.0,0.538,22.0,59.0,4.0,0.407,0.131,4.0,3.0
2013,2013_nba_finals_spurs_vs_heat,MIA,Dwyane Wade,36.0,74.0,0.0,0.486,24.0,52.0,0.0,0.462,0.024,4.0,3.0
2013,2013_nba_finals_spurs_vs_heat,MIA,Mario Chalmers,21.0,42.0,9.0,0.607,5.0,25.0,4.0,0.28,0.327,4.0,3.0
2013,2013_nba_finals_spurs_vs_heat,MIA,Chris Bosh,19.0,41.0,0.0,0.463,17.0,37.0,0.0,0.459,0.004,4.0,3.0
2013,2013_nba_finals_spurs_vs_heat,SAS,Tim Duncan,20.0,40.0,0.0,0.5,30.0,62.0,0.0,0.484,0.016,3.0,4.0
2013,2013_nba_finals_spurs_vs_heat,SAS,Danny Green,21.0,39.0,17.0,0.756,11.0,33.0,10.0,0.485,0.271,3.0,4.0
2013,2013_nba_finals_spurs_vs_heat,SAS,Tony Parker,21.0,37.0,1.0,0.581,21.0,65.0,1.0,0.331,0.25,3.0,4.0
